# user,condition,Task category, times task selected, % selection, #times correct on this task, % correct
4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,3.174603174603174427e-01,7.300000000000000000e+01,9.100000000000000311e-01
4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.800000000000000000e+01,3.492063492063491870e-01,7.900000000000000000e+01,9.000000000000000222e-01
4.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,1.547619047619047672e-01,2.600000000000000000e+01,6.700000000000000400e-01
4.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,4.500000000000000000e+01,1.785714285714285754e-01,2.100000000000000000e+01,4.699999999999999734e-01
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.428571428571428492e-01,3.200000000000000000e+01,8.900000000000000133e-01
4.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,2.182539682539682557e-01,3.000000000000000000e+01,5.500000000000000444e-01
4.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.410000000000000000e+02,5.595238095238095344e-01,1.200000000000000000e+02,8.499999999999999778e-01
4.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,7.936507936507936067e-02,9.000000000000000000e+00,4.500000000000000111e-01
4.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.800000000000000100e-02,1.100000000000000000e+01,9.200000000000000400e-01
4.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.100000000000000000e+01,3.639999999999999902e-01,7.600000000000000000e+01,8.399999999999999689e-01
4.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,9.400000000000000000e+01,3.760000000000000009e-01,6.500000000000000000e+01,6.899999999999999467e-01
4.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.300000000000000000e+01,2.119999999999999940e-01,2.500000000000000000e+01,4.699999999999999734e-01
4.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000000e+02,5.657370517928287379e-01,1.390000000000000000e+02,9.799999999999999822e-01
4.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.992031872509960055e-01,4.300000000000000000e+01,8.599999999999999867e-01
4.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,1.434262948207171429e-01,1.700000000000000000e+01,4.699999999999999734e-01
4.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,9.163346613545816921e-02,1.300000000000000000e+01,5.699999999999999512e-01
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,1.759999999999999898e-01,4.000000000000000000e+01,9.100000000000000311e-01
4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,2.700000000000000000e+01,9.599999999999999645e-01
4.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,2.280000000000000082e-01,4.400000000000000000e+01,7.700000000000000178e-01
4.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.210000000000000000e+02,4.839999999999999858e-01,7.500000000000000000e+01,6.199999999999999956e-01
4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,7.720000000000000195e-01,1.760000000000000000e+02,9.100000000000000311e-01
4.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,1.640000000000000069e-01,3.800000000000000000e+01,9.300000000000000488e-01
4.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,3.599999999999999728e-02,5.000000000000000000e+00,5.600000000000000533e-01
4.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,2.800000000000000058e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,3.800000000000000000e+01,9.499999999999999556e-01
4.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,1.360000000000000098e-01,3.200000000000000000e+01,9.399999999999999467e-01
4.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.230000000000000000e+02,4.919999999999999929e-01,7.700000000000000000e+01,6.300000000000000044e-01
4.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.300000000000000000e+01,2.119999999999999940e-01,1.900000000000000000e+01,3.599999999999999867e-01
4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,5.999999999999999778e-01,1.240000000000000000e+02,8.299999999999999600e-01
4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,8.000000000000000167e-02,1.400000000000000000e+01,6.999999999999999556e-01
4.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,3.000000000000000000e+01,6.099999999999999867e-01
4.800000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.100000000000000000e+01,1.239999999999999991e-01,1.600000000000000000e+01,5.200000000000000178e-01
4.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,3.400000000000000244e-01,8.000000000000000000e+01,9.399999999999999467e-01
4.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,2.039999999999999869e-01,4.300000000000000000e+01,8.399999999999999689e-01
4.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,2.399999999999999911e-01,4.000000000000000000e+01,6.700000000000000400e-01
4.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.400000000000000000e+01,2.159999999999999976e-01,2.600000000000000000e+01,4.799999999999999822e-01
5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,5.160000000000000142e-01,1.180000000000000000e+02,9.100000000000000311e-01
5.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,2.039999999999999869e-01,3.700000000000000000e+01,7.299999999999999822e-01
5.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999456e-02,5.000000000000000000e+00,2.800000000000000266e-01
5.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.200000000000000000e+01,2.079999999999999905e-01,2.700000000000000000e+01,5.200000000000000178e-01
5.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+02,8.764940239043824688e-01,2.030000000000000000e+02,9.200000000000000400e-01
5.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,5.179282868525896671e-02,9.000000000000000000e+00,6.899999999999999467e-01
5.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,7.171314741035857143e-02,1.400000000000000000e+01,7.800000000000000266e-01
5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+02,5.577689243027887933e-01,1.300000000000000000e+02,9.300000000000000488e-01
5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,1.354581673306772815e-01,2.000000000000000000e+01,5.899999999999999689e-01
5.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,1.713147410358565603e-01,2.100000000000000000e+01,4.899999999999999911e-01
5.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01,1.354581673306772815e-01,1.800000000000000000e+01,5.300000000000000266e-01
5.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.670000000000000000e+02,6.680000000000000382e-01,9.900000000000000000e+01,5.899999999999999689e-01
5.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.300000000000000000e+01,3.320000000000000173e-01,4.000000000000000000e+01,4.799999999999999822e-01
5.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.020000000000000000e+02,8.080000000000000515e-01,1.990000000000000000e+02,9.899999999999999911e-01
5.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,1.700000000000000000e+01,6.099999999999999867e-01
5.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,8.000000000000000167e-02,8.000000000000000000e+00,4.000000000000000222e-01
5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000083e-02,8.000000000000000000e+00,8.000000000000000444e-01
5.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,1.039999999999999952e-01,2.400000000000000000e+01,9.200000000000000400e-01
5.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.280000000000000000e+02,5.120000000000000107e-01,8.000000000000000000e+01,6.300000000000000044e-01
5.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,8.600000000000000000e+01,3.439999999999999725e-01,4.400000000000000000e+01,5.100000000000000089e-01
5.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,3.272727272727272985e-02,4.000000000000000000e+00,4.400000000000000022e-01
5.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.930000000000000000e+02,7.018181818181817855e-01,1.770000000000000000e+02,9.200000000000000400e-01
5.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.800000000000000000e+01,1.745454545454545592e-01,3.600000000000000000e+01,7.500000000000000000e-01
5.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,9.090909090909091161e-02,9.000000000000000000e+00,3.599999999999999867e-01
5.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.314741035856573648e-01,2.400000000000000000e+01,7.299999999999999822e-01
5.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,1.155378486055776838e-01,2.300000000000000000e+01,7.900000000000000355e-01
5.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,9.800000000000000000e+01,3.904382470119521775e-01,5.300000000000000000e+01,5.400000000000000355e-01
5.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,3.625498007968127601e-01,4.700000000000000000e+01,5.200000000000000178e-01
5.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.593625498007968100e-01,2.800000000000000000e+01,6.999999999999999556e-01
5.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.195219123505976144e-01,2.500000000000000000e+01,8.299999999999999600e-01
5.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,8.600000000000000000e+01,3.426294820717131207e-01,4.200000000000000000e+01,4.899999999999999911e-01
5.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,3.784860557768924272e-01,4.200000000000000000e+01,4.400000000000000022e-01
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,4.269230769230769051e-01,1.030000000000000000e+02,9.300000000000000488e-01
5.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,1.846153846153846256e-01,2.200000000000000000e+01,4.600000000000000200e-01
5.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.600000000000000000e+01,2.153846153846153966e-01,3.700000000000000000e+01,6.600000000000000311e-01
5.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,4.500000000000000000e+01,1.730769230769230727e-01,2.700000000000000000e+01,5.999999999999999778e-01
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.250000000000000000e+02,8.964143426294820527e-01,2.200000000000000000e+02,9.799999999999999822e-01
6.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,1.035856573705179334e-01,1.900000000000000000e+01,7.299999999999999822e-01
6.000000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000222e-01,9.000000000000000000e+01,9.000000000000000222e-01
6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000111e-01,3.900000000000000000e+01,7.800000000000000266e-01
6.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000111e-01,2.900000000000000000e+01,5.799999999999999600e-01
6.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000111e-01,2.800000000000000000e+01,5.600000000000000533e-01
6.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,2.039999999999999869e-01,4.700000000000000000e+01,9.200000000000000400e-01
6.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,1.360000000000000098e-01,3.200000000000000000e+01,9.399999999999999467e-01
6.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.010000000000000000e+02,4.040000000000000258e-01,8.000000000000000000e+01,7.900000000000000355e-01
6.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000053e-01,3.100000000000000000e+01,4.799999999999999822e-01
6.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,3.306772908366533703e-01,5.600000000000000000e+01,6.700000000000000400e-01
6.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,2.111553784860557836e-01,3.400000000000000000e+01,6.400000000000000133e-01
6.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,8.300000000000000000e+01,3.306772908366533703e-01,4.900000000000000000e+01,5.899999999999999689e-01
6.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.200000000000000000e+01,1.274900398406374480e-01,1.100000000000000000e+01,3.400000000000000244e-01
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,5.952380952380952328e-01,1.340000000000000000e+02,8.900000000000000133e-01
6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.142857142857142738e-01,3.800000000000000000e+01,6.999999999999999556e-01
6.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,8.333333333333332871e-02,1.400000000000000000e+01,6.700000000000000400e-01
6.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.700000000000000000e+01,1.071428571428571369e-01,1.300000000000000000e+01,4.799999999999999822e-01
6.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.354581673306772815e-01,3.200000000000000000e+01,9.399999999999999467e-01
6.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,1.713147410358565603e-01,3.700000000000000000e+01,8.599999999999999867e-01
6.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,9.100000000000000000e+01,3.625498007968127601e-01,5.800000000000000000e+01,6.400000000000000133e-01
6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.300000000000000000e+01,3.306772908366533703e-01,3.700000000000000000e+01,4.500000000000000111e-01
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,1.880000000000000004e-01,3.200000000000000000e+01,6.800000000000000488e-01
6.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+01,2.600000000000000089e-01,4.700000000000000000e+01,7.199999999999999734e-01
6.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.380000000000000000e+02,5.520000000000000462e-01,7.700000000000000000e+01,5.600000000000000533e-01
6.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,3.920000000000000151e-01,9.400000000000000000e+01,9.599999999999999645e-01
6.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,2.439999999999999947e-01,5.300000000000000000e+01,8.699999999999999956e-01
6.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.600000000000000000e+01,2.240000000000000047e-01,4.000000000000000000e+01,7.099999999999999645e-01
6.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+01,1.400000000000000133e-01,1.500000000000000000e+01,4.299999999999999933e-01
6.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,9.960159362549800277e-02,2.200000000000000000e+01,8.800000000000000044e-01
6.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,4.382470119521912622e-02,1.100000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,7.968127490039840499e-02,1.800000000000000000e+01,9.000000000000000222e-01
6.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.950000000000000000e+02,7.768924302788844383e-01,9.300000000000000000e+01,4.799999999999999822e-01
6.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.670000000000000000e+02,6.680000000000000382e-01,1.440000000000000000e+02,8.599999999999999867e-01
6.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999456e-02,1.000000000000000000e+01,5.600000000000000533e-01
6.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,1.280000000000000027e-01,2.300000000000000000e+01,7.199999999999999734e-01
6.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.300000000000000000e+01,1.320000000000000062e-01,1.600000000000000000e+01,4.799999999999999822e-01
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,1.000000000000000000e+00,2.390000000000000000e+02,9.499999999999999556e-01
7.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.340000000000000000e+02,5.400000000000000355e-01
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.610000000000000000e+02,6.440000000000000169e-01,1.310000000000000000e+02,8.100000000000000533e-01
7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,1.759999999999999898e-01,3.500000000000000000e+01,8.000000000000000444e-01
7.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000133e-02,1.100000000000000000e+01,6.899999999999999467e-01
7.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.900000000000000000e+01,1.160000000000000059e-01,1.400000000000000000e+01,4.799999999999999822e-01
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,6.480000000000000204e-01,1.580000000000000000e+02,9.799999999999999822e-01
7.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000067e-01,7.000000000000000000e+01,8.800000000000000044e-01
7.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-02,1.000000000000000000e+00,2.500000000000000000e-01
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,1.719999999999999862e-01,4.000000000000000000e+01,9.300000000000000488e-01
7.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.520000000000000000e+02,6.079999999999999849e-01,1.470000000000000000e+02,9.699999999999999734e-01
7.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.800000000000000100e-02,7.000000000000000000e+00,5.799999999999999600e-01
7.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,4.300000000000000000e+01,1.719999999999999862e-01,2.100000000000000000e+01,4.899999999999999911e-01
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,1.400000000000000133e-01,2.800000000000000000e+01,8.000000000000000444e-01
7.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,2.079999999999999905e-01,4.300000000000000000e+01,8.299999999999999600e-01
7.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.200000000000000000e+01,1.680000000000000104e-01,3.100000000000000000e+01,7.399999999999999911e-01
7.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.210000000000000000e+02,4.839999999999999858e-01,5.700000000000000000e+01,4.699999999999999734e-01
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.100000000000000000e+01,1.235059760956175312e-01,2.400000000000000000e+01,7.700000000000000178e-01
7.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+02,8.764940239043824688e-01,1.620000000000000000e+02,7.399999999999999911e-01
7.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,3.519999999999999796e-01,6.000000000000000000e+01,6.800000000000000488e-01
7.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.999999999999999889e-01,5.900000000000000000e+01,7.900000000000000355e-01
7.700000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.600000000000000000e+01,2.640000000000000124e-01,3.800000000000000000e+01,5.799999999999999600e-01
7.700000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,8.400000000000000522e-02,1.100000000000000000e+01,5.200000000000000178e-01
7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.599999999999999811e-02,1.700000000000000000e+01,8.900000000000000133e-01
7.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,8.400000000000000522e-02,2.000000000000000000e+01,9.499999999999999556e-01
7.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,1.280000000000000027e-01,2.900000000000000000e+01,9.100000000000000311e-01
7.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.780000000000000000e+02,7.119999999999999662e-01,7.600000000000000000e+01,4.299999999999999933e-01
7.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02,6.015936254980079889e-01,1.370000000000000000e+02,9.100000000000000311e-01
7.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.600000000000000000e+01,1.832669322709163384e-01,2.600000000000000000e+01,5.699999999999999512e-01
7.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.780876494023904300e-02,9.000000000000000000e+00,7.500000000000000000e-01
7.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.200000000000000000e+01,1.673306772908366435e-01,2.000000000000000000e+01,4.799999999999999822e-01
8.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,2.151394422310757004e-01,4.500000000000000000e+01,8.299999999999999600e-01
8.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,2.350597609561753121e-01,5.300000000000000000e+01,9.000000000000000222e-01
8.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,3.585657370517928433e-01,6.200000000000000000e+01,6.899999999999999467e-01
8.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.800000000000000000e+01,1.912350597609561720e-01,2.500000000000000000e+01,5.200000000000000178e-01
8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000042e-02,5.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-02,4.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000000e+01,3.519999999999999796e-01,6.100000000000000000e+01,6.899999999999999467e-01
8.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.530000000000000000e+02,6.119999999999999885e-01,7.700000000000000000e+01,5.000000000000000000e-01
8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.570000000000000000e+02,1.000000000000000000e+00,2.520000000000000000e+02,9.799999999999999822e-01
8.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
