2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.200000000000000000e+02 3.243243243243243423e-01 1.200000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.800000000000000000e+01 1.297297297297297369e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.100000000000000000e+01 1.378378378378378455e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+01 1.027027027027027084e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01
3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+01 8.108108108108108558e-02 3.000000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
3.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 2.510000000000000000e+02 6.783783783783783328e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.700000000000000000e+01 1.810810810810810911e-01 6.700000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+01 1.189189189189189255e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.120000000000000000e+02 5.729729729729730048e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
4.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.700000000000000000e+01 1.270270270270270341e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.700000000000000000e+01 2.351351351351351482e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.100000000000000000e+01 2.189189189189189311e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.210000000000000000e+02 3.270270270270270174e-01 1.210000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 8.100000000000000000e+01 2.189189189189189311e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.300000000000000000e+01 1.702702702702702797e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
6.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.340000000000000000e+02 3.621621621621621823e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.400000000000000000e+01 2.540540540540540682e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.900000000000000000e+01 2.135135135135135254e-01 7.900000000000000000e+01 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 1.027027027027027084e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
7.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+01 1.270270270270270341e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01
7.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 6.300000000000000000e+01 1.702702702702702797e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 2.220000000000000000e+02 5.999999999999999778e-01 2.220000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 3.648648648648648574e-01 1.350000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.020000000000000000e+02 2.756756756756756910e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.200000000000000000e+01 1.945945945945946054e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 6.100000000000000000e+01 1.648648648648648740e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00
9.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.970000000000000000e+02 5.324324324324324342e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01
9.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+01 1.567567567567567655e-01 5.800000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
9.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.100000000000000000e+01 1.108108108108108170e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00
9.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.400000000000000000e+01 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.400000000000000000e+01 1.459459459459459540e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.150000000000000000e+02 3.108108108108108003e-01 1.150000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
1.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 1.060000000000000000e+02 2.864864864864865024e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 9.500000000000000000e+01 2.567567567567567433e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+01 8.108108108108108558e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 6.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.540000000000000000e+02 6.864864864864864691e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 5.600000000000000000e+01 1.513513513513513598e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+01 8.108108108108108558e-02 3.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.400000000000000000e+01 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
1.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+01 8.108108108108108558e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 1.300000000000000000e+02 3.513513513513513709e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.360000000000000000e+02 3.675675675675675880e-01 1.360000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.800000000000000000e+01 2.378378378378378510e-01 8.800000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 6.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.290000000000000000e+02 3.486486486486486402e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
1.300000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 5.900000000000000000e+01 1.594594594594594683e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 9.400000000000000000e+01 2.540540540540540682e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.810000000000000000e+02 4.891891891891891886e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
1.400000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+01 1.378378378378378455e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 9.600000000000000000e+01 2.594594594594594739e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 4.200000000000000000e+01 1.135135135135135198e-01 4.200000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 4.300000000000000000e+01 1.162162162162162227e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+01 1.270270270270270341e-01 4.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 1.530000000000000000e+02 4.135135135135135087e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 1.270000000000000000e+02 3.432432432432432345e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00
1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.280000000000000000e+02 3.459459459459459651e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 9.000000000000000000e+00
1.600000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+01 2.162162162162162282e-01 8.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01
1.600000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 8.700000000000000000e+01 2.351351351351351482e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01
1.600000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 7.500000000000000000e+01 2.027027027027027140e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01
1.700000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.390000000000000000e+02 3.756756756756756688e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01
1.700000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.170000000000000000e+02 3.162162162162162060e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.800000000000000000e+01 1.567567567567567655e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00
1.700000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.600000000000000000e+01 1.513513513513513598e-01 5.600000000000000000e+01 1.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 3.000000000000000000e+00
1.800000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+01 1.351351351351351426e-01 5.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.800000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+01 1.648648648648648740e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00
1.800000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 2.040000000000000000e+02 5.513513513513513820e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00
1.800000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+01 1.486486486486486569e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 2.000000000000000000e+00
1.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+01 1.351351351351351426e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01
1.900000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+01 1.702702702702702797e-01 6.300000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
1.900000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+01 1.621621621621621712e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01
1.900000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.970000000000000000e+02 5.324324324324324342e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
2.000000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 6.900000000000000000e+01 1.864864864864864968e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 2.000000000000000000e+00
2.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.510000000000000000e+02 4.081081081081081030e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00
2.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 9.200000000000000000e+01 2.486486486486486625e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00
2.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.800000000000000000e+01 1.567567567567567655e-01 5.800000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 8.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00
2.100000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.040000000000000000e+02 2.810810810810810967e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00
2.100000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.170000000000000000e+02 3.162162162162162060e-01 1.170000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01
2.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.600000000000000000e+01 1.513513513513513598e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00
2.100000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 9.300000000000000000e+01 2.513513513513513375e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00
2.200000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 2.800000000000000000e+02 7.567567567567567988e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00
